neg_pos,word,value,inflections
pos,unersetzlich,0.004,"unersetzlicher,unersetzliches,unersetzlichem,unersetzlichen,unersetzliche,unersetzlichstem,unersetzlichsten,unersetzlichste,unersetzlichst,unersetzlichster,unersetzlichstes,unersetzlicheres,unersetzlicherer,unersetzlichere,unersetzlicherem,unersetzlicheren"
pos,unfehlbar,0.004,"unfehlbares,unfehlbarstem,unfehlbarsten,unfehlbarer,unfehlbarster,unfehlbaren,unfehlbarstes,unfehlbarere,unfehlbarerer,unfehlbareres,unfehlbarste,unfehlbarerem,unfehlbareren,unfehlbarem,unfehlbare,unfehlbarst"
pos,ungeahnt,0.004,"ungeahntere,ungeahntes,ungeahnter,ungeahnte,ungeahntstes,ungeahntster,ungeahntsten,ungeahntstem,ungeahntste,ungeahntem,ungeahntst,ungeahnten,ungeahnterer,ungeahnteres,ungeahnterem,ungeahnteren"
pos,ungebrochen,0.004,"ungebrocheneres,ungebrochenerer,ungebrochene,ungebrochenste,ungebrochenen,ungebrochenem,ungebrochenstes,ungebrochenster,ungebrochensten,ungebrochenst,ungebrochenstem,ungebrochenes,ungebrochener,ungebrochenere,ungebrochenerem,ungebrocheneren"
pos,ungeteilt,0.004,"ungeteiltstes,ungeteiltere,ungeteilten,ungeteiltstem,ungeteiltsten,ungeteilteren,ungeteiltem,ungeteilterem,ungeteilte,ungeteilter,ungeteiltster,ungeteiltes,ungeteilteres,ungeteiltst,ungeteilterer,ungeteiltste"
pos,ungezwungen,0.004,"ungezwungneren,ungezwungnere,ungezwungnerem,ungezwungnerer,ungezwungene,ungezwungneres,ungezwungenen,ungezwungensten,ungezwungenstem,ungezwungenem,ungezwungenster,ungezwungenerer,ungezwungenstes,ungezwungeneres,ungezwungner,ungezwungenerem,ungezwungenes,ungezwungener,ungezwungeneren,ungezwungenste,ungezwungenst,ungezwungenere"
pos,unglaublich,0.3698,"unglaublichst,unglaublichsten,unglaubliches,unglaublichstem,unglaublicherem,unglaubliche,unglaublicheren,unglaublichste,unglaublicheres,unglaublichere,unglaublicherer,unglaublichem,unglaublichen,unglaublicher,unglaublichster,unglaublichstes"
pos,universell,0.004,"universellste,universelle,universellen,universellem,universellstem,universellsten,universellst,universelleres,universellerer,universellere,universelleren,universellerem,universeller,universelles,universellster,universellstes"
pos,unkompliziert,0.0782,"unkompliziertestes,unkompliziertester,unkompliziertesten,unkompliziertestem,unkomplizierte,unkompliziertere,unkomplizierten,unkompliziertem,unkomplizierteres,unkomplizierterer,unkompliziertest,unkomplizierterem,unkompliziertes,unkomplizierter,unkomplizierteren,unkomplizierteste"
pos,unparteiisch,0.004,"unparteiischst,unparteiischste,unparteiischeres,unparteiischerer,unparteiischster,unparteiischstes,unparteiischeren,unparteiischerem,unparteiischstem,unparteiischsten,unparteiischem,unparteiischere,unparteiische,unparteiischen,unparteiischer,unparteiisches"
pos,unschlagbar,0.004,"unschlagbarerem,unschlagbarem,unschlagbarst,unschlagbaren,unschlagbareren,unschlagbares,unschlagbarste,unschlagbarer,unschlagbareres,unschlagbarerer,unschlagbarster,unschlagbarstes,unschlagbarere,unschlagbarstem,unschlagbarsten,unschlagbare"
pos,unschuldig,0.004,"unschuldigstem,unschuldigsten,unschuldigere,unschuldigst,unschuldige,unschuldigste,unschuldigstes,unschuldigster,unschuldigen,unschuldigem,unschuldiger,unschuldigeres,unschuldigerer,unschuldiges,unschuldigeren,unschuldigerem"
pos,unschätzbar,0.004,"unschätzbarerem,unschätzbarste,unschätzbareren,unschätzbares,unschätzbarster,unschätzbarer,unschätzbarstes,unschätzbarerer,unschätzbareres,unschätzbarstem,unschätzbarsten,unschätzbaren,unschätzbare,unschätzbarem,unschätzbarere,unschätzbarst"
pos,unsterblich,0.004,"unsterblichste,unsterblichere,unsterblichstes,unsterblicher,unsterblicheres,unsterbliches,unsterblichster,unsterblicherem,unsterblichstem,unsterblichsten,unsterblicheren,unsterbliche,unsterblichem,unsterblicherer,unsterblichst,unsterblichen"
pos,unternehmerisch,0.004,"unternehmerischste,unternehmerische,unternehmerischeren,unternehmerischerem,unternehmerischer,unternehmerischeres,unternehmerischstem,unternehmerischerer,unternehmerischsten,unternehmerisches,unternehmerischen,unternehmerischst,unternehmerischem,unternehmerischstes,unternehmerischster,unternehmerischere"
pos,unterstützen,0.004,"unterstützt,unterstützten,unterstütze,unterstütztest,unterstützest,unterstütztet,unterstützet,unterstütz,untergestützt,unterstützte"
pos,untrennbar,0.004,"untrennbarer,untrennbares,untrennbarere,untrennbarerer,untrennbarst,untrennbareren,untrennbarerem,untrennbarsten,untrennbarstem,untrennbareres,untrennbare,untrennbarster,untrennbarstes,untrennbaren,untrennbarem,untrennbarste"
pos,unumschränkt,0.004,"unumschränktest,unumschränkte,unumschränkterem,unumschränktem,unumschränkten,unumschränkteren,unumschränktestem,unumschränktesten,unumschränkteres,unumschränkter,unumschränkterer,unumschränktes,unumschränktester,unumschränkteste,unumschränktestes,unumschränktere"
pos,unumstritten,0.004,"unumstrittenere,unumstrittene,unumstrittenste,unumstrittneres,unumstrittnere,unumstrittenem,unumstrittenst,unumstrittenstem,unumstrittenen,unumstrittner,unumstrittener,unumstrittensten,unumstrittenerem,unumstrittenes,unumstrittenster,unumstrittenstes,unumstrittnerer,unumstritteneres,unumstrittenerer,unumstrittnerem,unumstrittneren,unumstritteneren"
pos,ununterbrochen,0.004,"ununterbrochenerer,ununterbrocheneres,ununterbrochenere,ununterbrochenen,ununterbrochenem,ununterbrochener,ununterbrochenerem,ununterbrocheneren,ununterbrochenes,ununterbrochenst,ununterbrochenste,ununterbrochenstem,ununterbrochensten,ununterbrochene,ununterbrochenstes,ununterbrochenster"
pos,unvergleichbar,0.0833,"unvergleichbarste,unvergleichbare,unvergleichbarerem,unvergleichbareren,unvergleichbarerer,unvergleichbareres,unvergleichbarst,unvergleichbarster,unvergleichbarer,unvergleichbarere,unvergleichbares,unvergleichbarstes,unvergleichbarem,unvergleichbarsten,unvergleichbaren,unvergleichbarstem"
pos,unvergleichlich,0.0967,"unvergleichlicherem,unvergleichlichsten,unvergleichlicheres,unvergleichlicherer,unvergleichlichste,unvergleichlicher,unvergleichlichst,unvergleichlicheren,unvergleichlichen,unvergleichlichem,unvergleichlichstem,unvergleichliche,unvergleichlichster,unvergleichlichstes,unvergleichlichere,unvergleichliches"
pos,unverhofft,0.004,"unverhofftesten,unverhofften,unverhoffterer,unverhoffteres,unverhoffterem,unverhoffteren,unverhofftem,unverhofftestem,unverhofftere,unverhoffte,unverhofftest,unverhofftestes,unverhofftes,unverhoffteste,unverhofftester,unverhoffter"
pos,unverkrampft,0.004,"unverkrampftestes,unverkrampftester,unverkrampftere,unverkrampfterem,unverkrampfteren,unverkrampfterer,unverkrampfte,unverkrampfteres,unverkrampftest,unverkrampftes,unverkrampfter,unverkrampfteste,unverkrampftesten,unverkrampften,unverkrampftem,unverkrampftestem"
pos,unverwundbar,0.004,"unverwundbarere,unverwundbareres,unverwundbare,unverwundbarst,unverwundbares,unverwundbarer,unverwundbarsten,unverwundbarstem,unverwundbarste,unverwundbarem,unverwundbaren,unverwundbarster,unverwundbarstes,unverwundbareren,unverwundbarerem,unverwundbarerer"
pos,unverzichtbar,0.004,"unverzichtbare,unverzichtbaren,unverzichtbarem,unverzichtbareres,unverzichtbares,unverzichtbarst,unverzichtbarer,unverzichtbarerer,unverzichtbarerem,unverzichtbarste,unverzichtbareren,unverzichtbarere,unverzichtbarsten,unverzichtbarstem,unverzichtbarster,unverzichtbarstes"
pos,unwiderstehlich,0.1874,"unwiderstehlichen,unwiderstehlichem,unwiderstehlichster,unwiderstehlichstes,unwiderstehliche,unwiderstehlichst,unwiderstehlichste,unwiderstehlicher,unwiderstehlichstem,unwiderstehlichsten,unwiderstehliches,unwiderstehlicherem,unwiderstehlichere,unwiderstehlicheren,unwiderstehlicherer,unwiderstehlicheres"
pos,unzweifelhaft,0.004,"unzweifelhaftesten,unzweifelhaftestem,unzweifelhaftester,unzweifelhaftestes,unzweifelhaftere,unzweifelhafterem,unzweifelhaftes,unzweifelhaftest,unzweifelhafteren,unzweifelhafteres,unzweifelhafterer,unzweifelhaftem,unzweifelhaften,unzweifelhafte,unzweifelhafter,unzweifelhafteste"
pos,unübertrefflich,0.078,"unübertrefflichstes,unübertrefflicheres,unübertrefflichem,unübertrefflichen,unübertrefflichster,unübertrefflicher,unübertrefflicheren,unübertrefflichstem,unübertrefflichsten,unübertrefflicherem,unübertreffliches,unübertrefflicherer,unübertreffliche,unübertrefflichere,unübertrefflichst,unübertrefflichste"
pos,unübertroffen,0.0753,"unübertroffensten,unübertroffener,unübertroffenstes,unübertroffenster,unübertroffenes,unübertroffenst,unübertroffenere,unübertroffenen,unübertroffenstem,unübertroffenem,unübertroffene,unübertroffenste,unübertroffenerer,unübertroffeneres,unübertroffeneren,unübertroffenerem"
pos,upgraden,0.004,NA
pos,verantwortlich,0.004,"verantwortliche,verantwortlichere,verantwortlicheres,verantwortlicherer,verantwortlichst,verantwortlichster,verantwortlichstes,verantwortlicheren,verantwortliches,verantwortlicher,verantwortlicherem,verantwortlichsten,verantwortlichen,verantwortlichste,verantwortlichem,verantwortlichstem"
pos,verantwortungsbewußt,0.004,"verantwortungsbewußtere,verantwortungsbewußte,verantwortungsbewußteres,verantwortungsbewußtst,verantwortungsbewußterer,verantwortungsbewußtsten,verantwortungsbewußtstem,verantwortungsbewußteren,verantwortungsbewußterem,verantwortungsbewußtster,verantwortungsbewußtste,verantwortungsbewußtem,verantwortungsbewußten,verantwortungsbewußtstes,verantwortungsbewußter,verantwortungsbewußtes"
pos,verantwortungsvoll,0.004,"verantwortungsvollst,verantwortungsvollerem,verantwortungsvollste,verantwortungsvolleren,verantwortungsvolleres,verantwortungsvollerer,verantwortungsvoller,verantwortungsvolles,verantwortungsvollstes,verantwortungsvollster,verantwortungsvollere,verantwortungsvollsten,verantwortungsvollstem,verantwortungsvolle,verantwortungsvollen,verantwortungsvollem"
pos,verbessern,0.004,NA
pos,verbinden,0.004,NA
pos,verbindlich,0.004,"verbindlichstes,verbindlichen,verbindlichster,verbindlichem,verbindlicher,verbindlichere,verbindlichste,verbindlichst,verbindliche,verbindlicherem,verbindlicheren,verbindliches,verbindlichstem,verbindlichsten,verbindlicherer,verbindlicheres"
pos,verblüffend,0.004,"verblüffende,verblüffenden,verblüffendem,verblüffendster,verblüffendstes,verblüffendstem,verblüffendsten,verblüffendes,verblüffender,verblüffendere,verblüffenderer,verblüffenderes,verblüffenderen,verblüffenderem,verblüffendst,verblüffendste"
pos,verdienen,0.0989,"verdient,verdienten,verdientest,verdienest,verdienet,verdiene,verdiente,verdien,verdienst,verdientet"
pos,verdient,0.3612,"verdientster,verdientstes,verdientste,verdiente,verdienter,verdientes,verdienten,verdientem,verdientere,verdienterem,verdienteren,verdientst,verdientstem,verdientsten,verdienterer,verdienteres"
pos,veredeln,0.004,"veredelen,veredelten,veredele,veredelst,veredle,veredelte,veredel,veredeltest,veredelt,veredl,veredeltet"
pos,verehren,0.004,"verehre,verehr,verehrt,verehret,verehrest,verehrte,verehrst,verehrtet,verehrtest,verehrten"
pos,verehrt,0.004,"verehrteste,verehrtere,verehrterem,verehrter,verehrtes,verehrteren,verehrtest,verehrtem,verehrten,verehrtestes,verehrterer,verehrtester,verehrteres,verehrte,verehrtestem,verehrtesten"
pos,vereidigen,0.004,"vereidigte,vereidigten,vereidige,vereidig,vereidigt,vereidigst,vereidigest,vereidigtet,vereidigtest,vereidiget"
pos,vereinen,0.004,"vereintet,vereinest,vereine,vereintest,vereinst,vereint,vereinte,vereinet,vereinten,verein"
pos,vereinfachen,0.004,NA
pos,vererben,0.004,"vererbte,vererbest,vererbet,vererbtet,vererbt,vererbtest,vererbst,vererbe,vererbten,vererb"
pos,verfeinern,0.004,NA
pos,verführerisch,0.004,"verführerischen,verführerischst,verführerisches,verführerischer,verführerischstem,verführerischsten,verführerische,verführerischster,verführerischstes,verführerischem,verführerischeren,verführerischerem,verführerischere,verführerischste,verführerischeres,verführerischerer"
pos,vergeben,0.004,NA
pos,vergnügen,0.1838,"vergnügtet,vergnügest,vergnüge,vergnügten,vergnüg,vergnügte,vergnüget,vergnügst,vergnügt,vergnügtest"
pos,vergolden,0.004,"vergoldeten,vergoldest,vergolde,vergoldete,vergoldetest,vergoldet,vergoldtet,vergold,vergoldetet,vergoldten,vergoldte,vergoldtest"
pos,vergrößern,0.004,"vergrößere,vergrößert,vergrößertest,vergrößer,vergrößerte,vergrößeren,vergrößertet,vergrößerst,vergrößerten"
pos,vergöttern,0.004,"vergötter,vergöttertet,vergötterten,vergöttertest,vergötterst,vergötteren,vergötterte,vergöttert,vergöttere"
pos,vergöttert,0.004,NA
pos,verhandeln,0.004,"verhandelt,verhandle,verhandeltest,verhandelten,verhandele,verhandel,verhandl,verhandeltet,verhandelst,verhandelen,verhandelte"
pos,verheißungsvoll,0.004,"verheißungsvollere,verheißungsvolleren,verheißungsvollste,verheißungsvollstem,verheißungsvollster,verheißungsvollsten,verheißungsvollstes,verheißungsvollerem,verheißungsvollerer,verheißungsvolleres,verheißungsvollen,verheißungsvollem,verheißungsvoller,verheißungsvolles,verheißungsvolle,verheißungsvollst"
pos,veritabel,0.004,"veritabelster,veritabelstes,veritabelsten,veritableres,veritable,veritabler,veritables,veritablen,veritablere,veritabelstem,veritablerer,veritablem,veritabelst,veritabelste,veritablerem,veritableren"
pos,verlockend,0.004,NA
pos,verlässlich,0.0854,NA
pos,vermachen,0.004,"vermachten,vermachst,vermachtest,vermachest,vermachtet,vermacht,vermache,vermachet,vermach,vermachte,vergemacht"
pos,vermehrt,0.004,NA
pos,vermitteln,0.0699,"vermittelte,vermittelst,vermittelen,vermittel,vermittelt,vermittle,vermittelten,vermittele,vermittl,vermitteltet,vermitteltest"
pos,vernünftig,0.3436,"vernünftigeren,vernünftigerem,vernünftigsten,vernünftigst,vernünftigstem,vernünftigster,vernünftigstes,vernünftigste,vernünftige,vernünftigeres,vernünftigem,vernünftigen,vernünftigere,vernünftiger,vernünftigerer,vernünftiges"
pos,verschlingen,0.004,NA
pos,verschönern,0.004,"verschönere,verschönert,verschönertest,verschöner,verschönerten,verschönerst,verschönerte,verschöneren,verschönertet"
pos,versichern,0.004,"versichertet,versicherst,versicherte,versichere,versichertest,versicheren,versichert,versicherten,versicher"
pos,versiert,0.004,"versiertem,versierteres,versierten,versierterer,versierte,versierterem,versiertes,versierter,versierteren,versiertere,versierteste,versiertestem,versiertesten,versiertestes,versiertester,versiertest"
pos,verstehen,0.0957,NA
pos,verständlich,0.0978,"verständliche,verständlicheres,verständlicherer,verständlichster,verständlichstes,verständlichsten,verständlichstem,verständlichste,verständlicher,verständlicheren,verständlichst,verständlichere,verständlicherem,verständliches,verständlichen,verständlichem"
pos,verstärken,0.004,"verstärktest,verstärkt,verstärk,verstärkte,verstärke,verstärktet,verstärket,verstärkest,verstärkten,verstärkst"
pos,versöhnen,0.004,"versöhnte,versöhnest,versöhn,versöhnst,versöhnten,versöhnt,versöhne,versöhnet,versöhntet,versöhntest"
pos,versöhnlich,0.004,NA
pos,verteidigen,0.004,"verteidige,verteidigtest,verteidiget,verteidigst,verteidigt,verteidigtet,verteidigte,verteidig,verteidigest,verteidigten"
pos,vertrauenerweckend,0.004,"vertrauenerweckenden,vertrauenerweckenderer,vertrauenerweckendem,vertrauenerweckenderes,vertrauenerweckende,vertrauenerweckender,vertrauenerweckendere,vertrauenerweckenderen,vertrauenerweckendes,vertrauenerweckendst,vertrauenerweckendste,vertrauenerweckendstem,vertrauenerweckendsten,vertrauenerweckendstes,vertrauenerweckendster,vertrauenerweckenderem"
pos,vertrauensvoll,0.004,"vertrauensvollste,vertrauensvolleren,vertrauensvolles,vertrauensvollstem,vertrauensvoller,vertrauensvollerem,vertrauensvollster,vertrauensvollen,vertrauensvollstes,vertrauensvollem,vertrauensvollere,vertrauensvollsten,vertrauensvolle,vertrauensvolleres,vertrauensvollst,vertrauensvollerer"
pos,vertrauenswürdig,0.004,"vertrauenswürdigeres,vertrauenswürdigerer,vertrauenswürdigeren,vertrauenswürdige,vertrauenswürdiges,vertrauenswürdiger,vertrauenswürdigen,vertrauenswürdigem,vertrauenswürdigsten,vertrauenswürdigste,vertrauenswürdigerem,vertrauenswürdigstem,vertrauenswürdigere,vertrauenswürdigstes,vertrauenswürdigst,vertrauenswürdigster"
pos,vertraulich,0.004,NA
pos,vertraut,0.2266,"vertraute,vertrautem,vertrautestem,vertrauter,vertrautes,vertrauten,vertrautest,vertrautestes,vertrauteste,vertrautester,vertrautere,vertrauteres,vertrauterer,vertrautesten,vertrauteren,vertrauterem"
pos,verwendbar,0.0859,"verwendbarsten,verwendbarstem,verwendbarster,verwendbarstes,verwendbares,verwendbarer,verwendbarere,verwendbarste,verwendbarerem,verwendbareren,verwendbarst,verwendbare,verwendbaren,verwendbareres,verwendbarem,verwendbarerer"
pos,verwirklichen,0.004,NA
pos,verwöhnen,0.3571,"verwöhnet,verwöhnest,verwöhnten,verwöhnt,verwöhntest,verwöhne,verwöhn,verwöhntet,verwöhnst,verwöhnte"
pos,verzeihen,0.004,NA
pos,verzückt,0.004,"verzücktest,verzückter,verzückteren,verzückterem,verzücktes,verzückten,verzückteste,verzücktestem,verzücktere,verzücktesten,verzücktestes,verzücktester,verzücktem,verzückterer,verzückteres,verzückte"
pos,vielfältig,0.004,"vielfältigste,vielfältigstem,vielfältigere,vielfältigsten,vielfältige,vielfältigstes,vielfältigster,vielfältigen,vielfältigem,vielfältigerem,vielfältigeren,vielfältigerer,vielfältigeres,vielfältiges,vielfältigst,vielfältiger"
pos,vielseitig,0.0957,"vielseitigstem,vielseitigsten,vielseitigem,vielseitigen,vielseitigst,vielseitigerer,vielseitigste,vielseitige,vielseitigeren,vielseitigerem,vielseitigeres,vielseitigster,vielseitiges,vielseitiger,vielseitigere,vielseitigstes"
pos,vielversprechend,0.0849,"vielversprechendsten,vielversprechendste,vielversprechendstem,vielversprechende,vielversprechendes,vielversprechender,vielversprechenderes,vielversprechendem,vielversprechenderer,vielversprechendstes,vielversprechenden,vielversprechendster,vielversprechenderen,vielversprechenderem,vielversprechendere,vielversprechendst"
pos,vital,0.2122,NA
pos,vollkommen,0.0945,"vollkommenen,vollkommenem,vollkommenste,vollkommene,vollkommnere,vollkommeneren,vollkommenerem,vollkommenstem,vollkommensten,vollkommnerem,vollkommenere,vollkommneren,vollkommner,vollkommenster,vollkommenstes,vollkommenerer,vollkommeneres,vollkommenst,vollkommneres,vollkommenes,vollkommener,vollkommnerer"
pos,vollständig,0.004,"vollständigeres,vollständigerer,vollständigerem,vollständigst,vollständige,vollständigeren,vollständigste,vollständigstem,vollständigem,vollständigen,vollständigster,vollständigstes,vollständiger,vollständigsten,vollständiges,vollständigere"
